CódigoTransação,DataVenda,Status,FormaPagamento,Produto,Parcelas,ValorParcela,ValorVenda,ValorComissão,ValorTotalVenda,TipoCheckout,Vendedor
PPCPMTB5DDE4DN,02/02/2024 22:26:44,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DDD78L,02/02/2024 17:56:58,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DDAE79,02/02/2024 10:35:57,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DDDLB2,02/02/2024 21:07:11,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DDCC7E,02/02/2024 15:13:58,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DDCJ5N,02/02/2024 16:04:49,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DDCI1J,02/02/2024 15:55:58,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DDCGIE,02/02/2024 15:45:45,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DDCGCJ,02/02/2024 15:44:14,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DDCF34,02/02/2024 15:34:13,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DDCCFH,02/02/2024 15:15:57,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DDCBA4,02/02/2024 15:07:45,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DDAFBM,02/02/2024 10:38:47,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DDC83N,02/02/2024 14:45:14,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DDC7PP,02/02/2024 14:44:06,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DDBL6K,02/02/2024 13:23:31,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DDB31I,02/02/2024 11:36:46,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DDALO0,02/02/2024 11:06:35,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DDAJP3,02/02/2024 10:58:52,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DDDMMF,02/02/2024 21:21:32,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DDDLA3,02/02/2024 21:06:44,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DEPCCE,07/02/2024 18:57:45,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DEO907,07/02/2024 15:46:38,Cancelado,Cartão de Crédito,Produto principal,12,9.74,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DEOE5P,07/02/2024 16:16:30,Rejeitado,Cartão de Crédito,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DEOE0K,07/02/2024 16:15:18,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DEOD6H,07/02/2024 16:10:31,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DEOAOP,07/02/2024 15:57:31,Aprovado,Cartão de Crédito,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DEOA55,07/02/2024 15:53:03,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DEO9GE,07/02/2024 15:50:14,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DEO6E2,07/02/2024 15:32:57,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DEOHKH,07/02/2024 16:39:28,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DEO670,07/02/2024 15:31:34,Aprovado,Cartão de Crédito,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DEO61G,07/02/2024 15:30:31,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DEOP9N,07/02/2024 17:31:56,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DEOPLO,07/02/2024 17:35:19,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DEOPPB,07/02/2024 17:36:11,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DEP020,07/02/2024 17:36:54,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DEOFE5,07/02/2024 16:25:13,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DEOI17,07/02/2024 16:41:04,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DDDIJK,02/02/2024 20:35:49,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DF2A38,08/02/2024 07:30:42,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DDDI4J,02/02/2024 20:24:12,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DDDI2P,02/02/2024 20:22:42,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DDDH8B,02/02/2024 20:06:18,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DDDH7I,02/02/2024 20:05:54,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DDDCLB,02/02/2024 18:51:19,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DDDNO2,02/02/2024 21:31:10,Rejeitado,Cartão de Crédito,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DEDGFG,06/02/2024 11:59:20,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DEOJ6J,07/02/2024 16:48:53,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DEDKH3,06/02/2024 12:19:43,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DEOONB,07/02/2024 17:28:18,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DEON2G,07/02/2024 17:14:43,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DEOKFE,07/02/2024 16:57:45,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DEOKA6,07/02/2024 16:56:26,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DEOJMN,07/02/2024 16:53:09,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DDCL83,02/02/2024 16:20:53,Expirado,Pix,Produto principal,1,0.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DDD666,02/02/2024 17:47:33,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DDJD4A,03/02/2024 15:40:16,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DDM6CG,04/02/2024 07:02:24,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DD4IC7,01/02/2024 13:41:38,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DE05A6,04/02/2024 15:43:20,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DDA5GC,02/02/2024 10:12:44,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DDA9LL,02/02/2024 10:23:28,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DDME4M,04/02/2024 08:09:45,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DDM8EJ,04/02/2024 07:26:49,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DDM15K,04/02/2024 05:08:37,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DD3H0N,01/02/2024 10:56:52,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DDLO42,04/02/2024 03:14:43,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DDL2HC,03/02/2024 21:29:21,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DDKNNO,03/02/2024 20:45:11,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DDKNAE,03/02/2024 20:40:46,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DDKMGL,03/02/2024 20:34:17,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DDKKON,03/02/2024 20:18:21,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DD3GL8,01/02/2024 10:55:34,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DD3HMO,01/02/2024 11:01:22,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DDJN96,03/02/2024 16:53:38,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DD4ON7,01/02/2024 14:24:25,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DD69F8,01/02/2024 19:20:30,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DD5NK7,01/02/2024 17:35:17,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DD5I72,01/02/2024 16:46:00,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DD59CI,01/02/2024 15:37:49,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DD589L,01/02/2024 15:29:16,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DD56KB,01/02/2024 15:18:08,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DD6F50,01/02/2024 20:09:31,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DD3J8N,01/02/2024 11:10:06,Rejeitado,Cartão de Crédito,Produto principal,12,9.74,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DD4IPP,01/02/2024 13:45:45,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DD4CAD,01/02/2024 13:06:01,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DD473E,01/02/2024 12:36:31,Aprovado,Cartão de Crédito,Produto principal,12,9.74,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DD4575,01/02/2024 12:25:30,Aprovado,Cartão de Crédito,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DD43I7,01/02/2024 12:15:54,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DD3L15,01/02/2024 11:21:01,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DDKKOI,03/02/2024 20:18:17,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DDKKKG,03/02/2024 20:17:02,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DDKKHD,03/02/2024 20:15:44,Rejeitado,Cartão de Crédito,Produto principal,12,9.74,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DDOHIM,04/02/2024 11:08:31,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DDP3P4,04/02/2024 12:14:07,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DDJNG6,03/02/2024 16:55:46,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DDP21A,04/02/2024 12:00:41,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DDOJP1,04/02/2024 11:18:18,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DDOIL8,04/02/2024 11:12:58,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DDOIFG,04/02/2024 11:11:46,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DDOAG5,04/02/2024 10:38:35,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DDKK9M,03/02/2024 20:12:57,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DDO51B,04/02/2024 10:24:38,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DDO33H,04/02/2024 10:19:26,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DDNMC8,04/02/2024 10:02:58,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DDNBCP,04/02/2024 09:35:32,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DDP1F9,04/02/2024 11:57:02,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DDA69P,02/02/2024 10:15:12,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DDP41A,04/02/2024 12:14:48,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DDPB01,04/02/2024 13:07:53,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DDPC66,04/02/2024 13:17:06,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DDPGJD,04/02/2024 13:51:10,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DDPLK7,04/02/2024 14:29:21,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DDPO2O,04/02/2024 14:46:52,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DE032H,04/02/2024 15:25:10,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DE0407,04/02/2024 15:32:49,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DDN6OB,04/02/2024 09:23:28,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DDN3E2,04/02/2024 09:16:05,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DDMI7I,04/02/2024 08:34:08,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DDMHNM,04/02/2024 08:31:38,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DDK3KB,03/02/2024 17:44:07,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DDK4EN,03/02/2024 17:49:56,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DDKCKA,03/02/2024 19:00:14,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DDKDFD,03/02/2024 19:08:10,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DDKJC2,03/02/2024 20:05:42,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DEPCKD,07/02/2024 18:59:49,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DEPC2B,07/02/2024 18:55:31,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DF0GM1,07/02/2024 21:55:44,Devolvida,Cartão de Crédito,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DF25D7,08/02/2024 06:57:26,Cancelado,Cartão de Crédito,Produto principal,12,9.74,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DF1ND7,08/02/2024 04:46:15,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DF27KF,08/02/2024 07:15:04,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DF278G,08/02/2024 07:11:55,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DF267M,08/02/2024 07:03:47,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DF266F,08/02/2024 07:03:20,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DF25NJ,08/02/2024 07:01:06,Rejeitado,Cartão de Crédito,Produto principal,3,34.29,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DF24JJ,08/02/2024 06:50:36,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DF1LJN,08/02/2024 03:47:22,Rejeitado,Cartão de Crédito,Produto principal,12,9.74,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DF2451,08/02/2024 06:45:18,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DF23F3,08/02/2024 06:39:01,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DF0KNF,07/02/2024 22:21:53,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DF22D1,08/02/2024 06:28:19,Aprovado,Cartão de Crédito,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DF20A1,08/02/2024 05:57:49,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DF206E,08/02/2024 05:55:48,Aprovado,Cartão de Crédito,Produto principal,12,9.74,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DF1N8M,08/02/2024 04:39:38,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DF1LCP,08/02/2024 03:38:24,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DF1PDF,08/02/2024 05:39:53,Aprovado,Cartão de Crédito,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DF16OH,07/02/2024 23:48:41,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DF1I72,08/02/2024 02:07:47,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DF1G81,08/02/2024 01:33:54,Aprovado,Cartão de Crédito,Produto principal,12,9.74,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DF1CP8,08/02/2024 00:49:02,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DF1CMK,08/02/2024 00:47:44,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DF19MB,08/02/2024 00:17:20,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DF17DH,07/02/2024 23:54:36,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DF1694,07/02/2024 23:42:47,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DF0L3F,07/02/2024 22:23:12,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DF15LK,07/02/2024 23:38:08,Rejeitado,Cartão de Crédito,Produto principal,12,9.74,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DF153F,07/02/2024 23:32:05,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DF14KN,07/02/2024 23:29:22,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DF14ID,07/02/2024 23:28:26,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DF0O4L,07/02/2024 22:42:48,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DF0M4P,07/02/2024 22:30:08,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DF205F,08/02/2024 05:55:02,Aprovado,Cartão de Crédito,Produto principal,12,9.74,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DF1OOH,08/02/2024 05:27:50,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DEPBP7,07/02/2024 18:54:47,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DEPF7B,07/02/2024 19:15:47,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DEPPO3,07/02/2024 20:18:43,Aprovado,Cartão de Crédito,Produto principal,12,9.74,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DEPOF5,07/02/2024 20:10:52,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DEPN5N,07/02/2024 20:03:33,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DEPM2B,07/02/2024 19:57:57,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DEPKA7,07/02/2024 19:47:09,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DEPJC1,07/02/2024 19:41:07,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DEPF62,07/02/2024 19:15:21,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DF01GI,07/02/2024 20:29:07,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DF08LB,07/02/2024 21:09:32,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DF094O,07/02/2024 21:11:42,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DF0AOE,07/02/2024 21:22:05,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DF0B0J,07/02/2024 21:22:31,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DF0I34,07/02/2024 22:03:24,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DF0HPP,07/02/2024 22:02:37,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DF00DK,07/02/2024 20:22:30,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DF01HE,07/02/2024 20:29:20,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DF1ONH,08/02/2024 05:26:56,Rejeitado,Cartão de Crédito,Produto principal,12,9.74,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DF0IM5,07/02/2024 22:07:45,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DF1OBK,08/02/2024 05:13:05,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DF1O92,08/02/2024 05:10:25,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DF1O4L,08/02/2024 05:05:40,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DF223I,08/02/2024 06:23:36,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DEPE61,07/02/2024 19:08:29,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DF0K8E,07/02/2024 22:18:12,Rejeitado,Cartão de Crédito,Produto principal,12,9.74,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DF06I5,07/02/2024 20:57:55,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DF01HJ,07/02/2024 20:29:21,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DF06I0,07/02/2024 20:57:53,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DF06FD,07/02/2024 20:57:22,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DF04MG,07/02/2024 20:48:25,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DF0466,07/02/2024 20:44:52,Rejeitado,Cartão de Crédito,Produto principal,12,9.74,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DF03N3,07/02/2024 20:42:50,Devolvida,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DF031C,07/02/2024 20:37:41,Aprovado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5DF1IFE,08/02/2024 02:16:08,Expirado,Pix,Produto principal,1,97.0,97.0,91.25,"97,00",default,Produtor
